Latitude,Longitude,Limitation de Vitesse
43.8618353,7.2017988,90
43.8618389,7.2020333,90
43.8618178,7.2022708,90
43.8617808,7.2024893,90
43.8616397,7.203133,90
43.8616155,7.2033727,90
43.8615737,7.2039713,90
43.8615517,7.2041747,90
43.8615168,7.2043504,90
43.8614712,7.2045252,90
43.8626267,7.21135,90
43.8627536,7.2114207,90
43.8629153,7.2114684,90
43.8641159,7.2117036,90
43.7216321,7.2751781,50
43.7217014,7.2751659,50
43.7217672,7.275158,50
43.7218268,7.2751593,50
43.7219096,7.2751767,50
43.7219405,7.2751866,50
43.7220319,7.2752248,50
43.7221163,7.275285,50
43.7223312,7.2754501,50
43.7224553,7.2755389,50
43.722547,7.2755856,50
43.7226329,7.2756185,50
43.7227203,7.2756467,50
43.7229265,7.2756981,50
43.7230929,7.2757396,50
43.7231507,7.2757528,50
43.723229,7.2757719,50
43.7234012,7.2757849,50
43.7236282,7.2757819,50
43.7237492,7.2757789,50
43.7238599,7.2757678,50
43.7239608,7.2757335,50
43.7240546,7.2756967,50
43.724184,7.2756173,50
43.7243134,7.2755281,50
43.724414,7.275459,50
43.7244922,7.2754022,50
43.7247826,7.275208,50
43.7248086,7.2751907,50
43.7248286,7.2751773,50
43.7513527,7.230486,30
43.7513232,7.2304759,30
43.7512781,7.2304424,30
43.7511758,7.2303664,30
43.7511365,7.2303325,30
43.7508993,7.2301185,30
43.7507862,7.2300174,30
43.7506904,7.2299318,30
43.7505231,7.2297869,30
43.7503943,7.229661,30
43.7502746,7.2295267,30
43.7502273,7.2294736,30
43.7501066,7.2293273,30
43.7500391,7.2292474,30
43.7499642,7.2291405,30
43.7498209,7.2289361,30
43.7496855,7.2286729,30
43.749533,7.2283201,30
43.7494911,7.2282198,30
43.7494781,7.2281579,30
43.749481,7.2281132,30
43.7494998,7.2280875,30
43.7495321,7.2280648,30
43.7495939,7.2280554,30
43.7496695,7.2280817,30
43.7498695,7.2281571,30
43.7499574,7.2281856,30
43.7500901,7.228271,30
43.7501545,7.2282941,30
43.750196,7.2283043,30
43.7503175,7.2283183,30
43.8895533,7.0199739,20
43.8897163,7.0199714,20
43.8898649,7.0199671,20
43.8899587,7.0201083,20
43.8895369,7.0199271,30
43.8894639,7.0199861,30
43.8894008,7.020141,30
43.8893448,7.020273,30
43.8892289,7.020379,30
43.8895369,7.0199271,20
43.8893888,7.019913,20
43.8893415,7.0197607,20
43.8883108,7.0183586,30
43.8883853,7.01838,30
43.8884562,7.0184557,30
43.8885164,7.0184674,30
43.8885719,7.0184518,30
43.8888395,7.018242,30
43.8891315,7.0179785,30
43.8892916,7.0178457,30
43.8893295,7.017789,30
43.8893396,7.0177196,30
43.861248,7.1617776,50
43.8613032,7.1617066,50
43.8613691,7.1615494,50
43.861386,7.1614083,50
43.8613707,7.1611926,50
43.8613834,7.161081,50
43.8614118,7.1609919,50
43.8615622,7.1608017,50
43.8616374,7.160663,50
43.8616699,7.1605416,50
43.8616563,7.1603903,50
43.8616034,7.1601073,50
43.8615952,7.1599625,50
43.8615996,7.1598137,50
43.8616488,7.1595928,50
43.8616767,7.1594611,50
43.8616793,7.1593845,50
43.8616638,7.1593104,50
43.8616305,7.1592074,50
43.8615468,7.1590787,50
43.8614408,7.1590011,50
43.861337,7.1589808,50
43.8612445,7.1589893,50
43.8610099,7.1590745,50
43.8609164,7.1590962,50
43.8608247,7.1590955,50
43.8607404,7.1590452,50
43.8606244,7.1589397,50
43.8603381,7.1586482,50
43.8602578,7.1585267,50
43.8602008,7.1584082,50
43.8601556,7.1582829,50
43.8600963,7.1580932,50
43.8600325,7.1580018,50
43.8599553,7.1579316,50
43.8597966,7.1578573,50
43.8596593,7.1577564,50
43.8595888,7.1576702,50
43.8594941,7.1574965,50
43.8594519,7.1573234,50
43.8594108,7.1570429,50
43.8593733,7.1569217,50
43.8592033,7.1566344,50
43.8591661,7.1565065,50
43.859143,7.1563589,50
43.8590965,7.1562034,50
43.8589395,7.15601,50
43.8588238,7.1559003,50
43.858733,7.1558417,50
43.858426,7.1556988,50
43.8582707,7.1556039,50
43.85788,7.155347,50
43.8577543,7.1552297,50
43.857563,7.1549854,50
43.8575195,7.1549304,50
43.8608992,7.1616403,50
43.8609434,7.1617363,50
43.8610092,7.1618011,50
43.8610735,7.1618245,50
43.861176,7.1618192,50
43.861248,7.1617776,50
43.9192769,7.2659455,30
43.9193654,7.2660012,30
43.9194303,7.266027,30
43.9194773,7.2660234,30
43.9195117,7.2659833,30
43.9195288,7.2659113,30
43.9195225,7.2658222,30
43.9195288,7.2657253,30
43.9195701,7.265619,30
43.9196471,7.2654876,30
43.9198465,7.2651562,30
43.8559901,7.1968922,30
43.8560634,7.1971285,30
43.8561582,7.197148,30
43.8563439,7.1971808,30
43.856585,7.1972322,30
43.6994004,7.2812575,30
43.6986966,7.2817795,30
43.6986497,7.2818161,30
43.6986426,7.2830969,50
43.6986371,7.2831481,50
43.6985862,7.2836403,50
43.6985799,7.2837079,50
43.6985787,7.283936,50
43.7135445,7.2920685,30
43.7134884,7.2920612,30
43.7131775,7.2920205,30
43.7127907,7.2919699,30
43.7127116,7.2919596,30
43.7132417,7.2927228,30
43.7131956,7.2925869,30
43.7130372,7.2925187,30
43.7128979,7.2922234,30
43.7126989,7.2921047,30
43.7035036,7.2760837,50
43.7034688,7.2761892,50
43.7033897,7.2764292,50
43.7033506,7.2765477,50
43.7031802,7.2770726,50
43.7031533,7.2771629,50
43.9171168,7.2475986,30
43.9170214,7.2476135,30
43.9169038,7.2482376,30
43.9171938,7.2481137,30
43.9172971,7.2480574,30
43.9173929,7.2479697,30
43.9174628,7.2478772,30
43.9194668,7.2443382,80
43.9195621,7.2442594,80
43.9196575,7.2441547,80
43.9197255,7.2439956,80
43.919745,7.243806,80
43.9197521,7.2436663,80
43.9197259,7.2435157,80
43.9196674,7.2433655,80
43.919583,7.2432363,80
43.9195042,7.2431562,80
43.9189042,7.2427503,80
43.9187645,7.2426273,80
43.9186978,7.2425093,80
43.9186602,7.2423617,80
43.9186901,7.24217,80
43.9187664,7.2419983,80
43.919007,7.241722,80
43.9192956,7.2414255,80
43.9194256,7.2413296,80
43.9195672,7.2412727,80
43.9199305,7.2412053,80
43.9200322,7.2411272,80
43.9201413,7.240975,80
43.9203406,7.2406187,80
43.9204831,7.2403711,80
43.9205636,7.2402008,80
43.9153498,7.2477498,50
43.9153333,7.2478481,50
43.915298,7.2480677,50
43.9152693,7.2484481,50
43.9152748,7.2486423,50
43.9152992,7.248744,50
43.9153623,7.2488513,50
43.9154201,7.2489072,50
43.915496,7.2489201,50
43.9159312,7.2488188,50
43.9164508,7.2486795,50
43.9165765,7.2486248,50
43.9167004,7.2485268,50
43.9168341,7.2483321,50
43.9168579,7.248298,50
43.9169038,7.2482376,50
43.8884206,7.0184959,30
43.8884533,7.0185262,30
43.8885218,7.0185573,30
43.8885997,7.0185695,30
43.8886446,7.0185593,30
43.8890422,7.0184652,30
43.8891393,7.018463,30
43.8895773,7.0185321,30
43.8896728,7.0185297,30
43.8898679,7.0184527,30
43.8899924,7.0184391,30
43.8901361,7.0185126,30
43.890218,7.0186258,30
43.8902612,7.0187519,30
43.8902716,7.0188647,30
43.8902519,7.0189711,30
43.8901888,7.019046,30
43.8900228,7.0191096,30
43.8899095,7.0191217,30
43.8898149,7.0191439,30
43.8897253,7.0192235,30
43.889554,7.0194011,30
43.8895011,7.0195396,30
43.8894955,7.019664,30
43.8895369,7.0199271,30
43.8895533,7.0199739,30
43.8896808,7.0204292,30
43.889831,7.0209117,30
43.8898777,7.0209905,30
43.889934,7.0210457,30
43.8900635,7.0210766,30
43.8902712,7.0210997,30
43.8904617,7.0210696,30
43.8906292,7.0210894,30
43.8909483,7.0212172,30
43.8910366,7.021269,30
43.8910549,7.021322,30
43.8910493,7.0213862,30
43.8910167,7.021423,30
43.8908934,7.021511,30
43.8908353,7.0215391,30
43.8906957,7.0215759,30
43.8904627,7.0215997,30
43.8903837,7.0216317,30
43.8902759,7.0217187,30
43.8901976,7.0218194,30
43.8901465,7.0219238,30
43.8900872,7.0221494,30
43.8900338,7.0224284,30
43.8900321,7.0225502,30
43.8900959,7.0230337,30
43.8901309,7.0232527,30
43.8901776,7.0236406,30
43.8902164,7.0238957,30
43.8902976,7.0241534,30
43.8903347,7.0243463,30
43.8903553,7.0246271,30
43.8904233,7.0252136,30
43.8904478,7.025443,30
43.8904849,7.0255482,30
43.8905546,7.0256011,30
43.8906328,7.025607,30
43.8907124,7.0255598,30
43.8908088,7.0254648,30
43.8908593,7.0254729,30
43.890904,7.0255411,30
43.8909074,7.0256272,30
43.8908647,7.0257648,30
43.8908426,7.0258278,30
43.8907728,7.0259829,30
43.8906949,7.0260776,30
43.8906237,7.0261484,30
43.8905831,7.026216,30
43.8905758,7.0262789,30
43.8905899,7.0263335,30
43.8906104,7.0263793,30
43.8906549,7.0264385,30
43.890699,7.0265275,30
43.890741,7.0266336,30
43.8907655,7.0266964,30
43.8907925,7.026768,30
43.8908172,7.0268376,30
43.8908383,7.0269007,30
43.8908458,7.0269364,30
43.8908409,7.0269689,30
43.8908248,7.026988,30
43.8908089,7.0269892,30
43.8907925,7.0269801,30
43.8907783,7.0269589,30
43.8907547,7.0268951,30
43.8907429,7.0268522,30
43.8906889,7.0267391,30
43.890555,7.0265497,30
43.8903953,7.0262731,30
43.8903244,7.0261278,30
43.8902896,7.0261134,30
43.8902549,7.0261228,30
43.8901731,7.0262059,30
43.8900832,7.0262903,30
43.8746756,7.000437,50
43.8747004,7.0004857,50
43.87471,7.0005443,50
43.8746709,7.0008205,50
43.8746426,7.0010309,50
43.8746385,7.0012415,50
43.8746501,7.0014997,50
43.874655,7.0016953,50
43.8746653,7.0021854,50
43.8746903,7.0022954,50
43.8747381,7.0024033,50
43.8749861,7.0026728,50
43.8750798,7.0027783,50
43.8751526,7.0029113,50
43.8751986,7.0030323,50
43.8752252,7.0031023,50
43.8753591,7.0034293,50
43.8754355,7.0035853,50
43.8756355,7.0039939,50
43.8757352,7.0042127,50
43.8757694,7.0043334,50
43.8757884,7.0044484,50
43.8758112,7.0046164,50
43.8758363,7.0046722,50
43.8758715,7.0046888,50
43.8759153,7.0046842,50
43.8759552,7.0046673,50
43.8759845,7.0046377,50
43.8759938,7.0045815,50
43.875989,7.0045302,50
43.8759662,7.0044681,50
43.8759218,7.0043649,50
43.8758856,7.0042753,50
43.875863,7.0041889,50
43.8758582,7.0039853,50
43.87583,7.0038436,50
43.8757564,7.0036142,50
43.8757237,7.0034786,50
43.8757075,7.0033862,50
43.8757015,7.0032851,50
43.8757015,7.0032851,70
43.8756908,7.0031711,70
43.8756512,7.0028469,70
43.8756096,7.0026644,70
43.8755178,7.0022933,70
43.8755057,7.0021697,70
43.87551,7.0020683,70
43.8755295,7.0019888,70
43.8756742,7.0017455,70
43.8758575,7.0014717,70
43.8759247,7.00133,70
43.8759537,7.0012247,70
43.8759859,7.0010124,70
43.8760201,7.0008694,70
43.8761606,7.0004877,70
43.8761831,7.0003726,70
43.8762263,7.0000464,70
43.8762321,6.9998655,70
43.8762013,6.999357,70
43.8761796,6.9991837,70
43.8761476,6.9990763,70
43.8760812,6.998929,70
43.8760103,6.9987738,70
43.8759455,6.9985606,70
43.8759226,6.9984186,70
43.8759257,6.998295,70
43.8759418,6.9981585,70
43.8759956,6.9977716,70
43.8760653,6.9973042,70
43.8760997,6.9971377,70
43.8763146,6.9963129,70
43.876363,6.9961812,70
43.8764361,6.9960728,70
43.8768109,6.995628,70
43.8770626,6.9952181,70
43.8773037,6.9947486,70
43.8774173,6.9944769,70
43.8774815,6.9942823,70
43.8775106,6.9941997,70
43.8777007,6.9936758,70
43.8779246,6.9931706,70
43.8781887,6.9926436,70
43.8783359,6.992257,70
43.8783763,6.9920884,70
43.8783808,6.9917424,70
43.8783995,6.991328,70
43.8783803,6.9911,70
43.8782786,6.9906923,70
43.8782345,6.9904619,70
43.8782106,6.9898528,70
43.8781965,6.9895108,70
43.8782018,6.9893134,70
43.8782787,6.9888444,70
43.878298,6.9887316,70
43.8783018,6.9886082,70
43.8782681,6.9884787,70
43.8781489,6.9881117,70
43.8780843,6.9878438,70
43.8780404,6.9875368,70
43.8779993,6.9871974,70
43.8779983,6.9869627,70
43.8779771,6.9868398,70
43.8779558,6.9867713,70
43.8779171,6.986716,70
43.8778686,6.9866755,70
43.8777769,6.9866502,70
43.8775975,6.9866239,70
43.8775382,6.9865845,70
43.8775091,6.9865322,70
43.8774546,6.9862939,70
43.8774361,6.9859625,70
43.8774417,6.9857472,70
43.8774686,6.9855679,70
43.8775262,6.98534,70
43.877658,6.9849564,70
43.8776861,6.9847995,70
43.8776889,6.9846326,70
43.877658,6.9843462,70
43.8776339,6.9838715,70
43.8776088,6.983547,70
43.8776155,6.9831701,70
43.877617,6.9829777,70
43.8775551,6.9826639,70
43.8775295,6.9824901,70
43.8775252,6.9823132,70
43.8775851,6.9820445,70
43.8777416,6.9816155,70
43.877759,6.9815473,70
43.8777697,6.9814715,70
43.8777761,6.9812671,70
43.8777692,6.9810578,70
43.8777624,6.9809539,70
43.8777112,6.9806092,70
43.8776943,6.9804684,70
43.8776878,6.9803553,70
43.8776974,6.9799261,70
43.8776851,6.9798441,70
43.8776624,6.9797737,70
43.8776171,6.9796742,70
43.8771962,6.9791264,70
43.8769985,6.9788494,70
43.8769755,6.9788088,70
43.8769557,6.9787652,70
43.876933,6.9786889,70
43.8769279,6.9786294,70
43.8769277,6.9785627,70
43.8769565,6.9783383,70
43.8769606,6.9782361,70
43.876956,6.9781521,70
43.8769456,6.9780819,70
43.8769325,6.9780216,70
43.8768896,6.9778904,70
43.8768291,6.9777876,70
43.8767885,6.9777312,70
43.8767401,6.9776903,70
43.8766654,6.9776473,70
43.8764342,6.9775716,70
43.8763841,6.9775462,70
43.8763462,6.9775026,70
43.8763106,6.9774518,70
43.8762868,6.9774053,70
43.8762607,6.977345,70
43.8762292,6.9772483,70
43.8762055,6.9771096,70
43.8761901,6.9769426,70
43.8761756,6.9768447,70
43.8761502,6.976735,70
43.8761326,6.9766791,70
43.8761306,6.9766294,70
43.8761393,6.9765949,70
43.8410148,7.1897248,30
43.8408682,7.1897183,30
43.8407661,7.1897036,30
43.8406774,7.189675,30
43.8405613,7.1896119,30
43.8404282,7.1895398,30
43.8403385,7.1895102,30
43.8402385,7.1894979,30
43.8398997,7.1895596,30
43.8398259,7.1895593,30
43.8397517,7.1895506,30
43.8394497,7.189381,30
43.8393587,7.189352,30
43.8392331,7.1893365,30
43.8389244,7.1893059,30
43.8388286,7.189322,30
43.838742,7.1893574,30
43.8386543,7.189432,30
43.8386037,7.1894936,30
43.8385789,7.1895321,30
43.8385241,7.1896208,30
43.8384664,7.1897042,30
43.8384074,7.1897551,30
43.838359,7.1897789,30
43.8383014,7.189792,30
43.8382411,7.1897972,30
43.8381854,7.189786,30
43.8381288,7.1897612,30
43.8380428,7.1897139,30
43.8379971,7.1896759,30
43.8378195,7.1895285,30
43.83778,7.1894635,30
43.837745,7.1893954,30
43.8377162,7.1893139,30
43.8376977,7.1892325,30
43.8377136,7.1888732,30
43.8377076,7.1887485,30
43.8376823,7.188638,30
43.8376443,7.1885372,30
43.8375757,7.1884379,30
43.8374947,7.1883765,30
43.8371459,7.1882305,30
43.8370594,7.1881904,30
43.8368237,7.1880982,30
43.8367614,7.1880808,30
43.8366509,7.1880528,30
43.8363716,7.1879876,30
43.8362835,7.1879567,30
43.8362045,7.18791,30
43.8814198,7.1560109,30
43.8814256,7.155962,30
43.8814488,7.1558929,30
43.8815105,7.1557167,30
43.9017407,7.1112462,30
43.9018574,7.111368,30
43.9019412,7.1115131,30
43.902004,7.1116913,30
43.9020268,7.1118899,30
43.9020161,7.1122835,30
43.9020059,7.1125275,30
43.9020024,7.1129742,30
43.9020907,7.113368,30
43.9021681,7.1136138,30
43.9021807,7.1137846,30
43.9022015,7.1139276,30
43.9022617,7.1140171,30
43.9023279,7.1140717,30
43.9024646,7.1141347,30
43.9025154,7.114208,30
43.9025252,7.1143025,30
43.9024464,7.1145165,30
43.902434,7.1146984,30
43.9025053,7.1149663,30
43.9025401,7.1151368,30
43.9025853,7.1153688,30
43.9026401,7.1155619,30
43.9027072,7.1157195,30
43.9027678,7.115905,30
43.9027747,7.1160642,30
43.9027396,7.1164211,30
43.8718731,6.9642655,30
43.8718729,6.9642337,30
43.8718855,6.9641223,30
43.8719124,6.9638462,30
43.8719091,6.9637665,30
43.871896,6.9636655,30
43.8718839,6.9635662,30
43.8718775,6.9634982,30
43.8718365,6.9631852,30
43.712656,7.2927207,20
43.7126594,7.2926389,20
43.7126989,7.2921047,20
43.7127116,7.2919596,20
43.7127579,7.2913739,20
43.7127969,7.2908814,20
43.8494695,7.1637106,30
43.8495003,7.1636716,30
43.8495476,7.163633,30
43.8496103,7.1635956,30
43.8496715,7.1635585,30
43.8496862,7.1635502,30
43.8497081,7.1635372,30
43.8646806,7.106251,70
43.8648709,7.106172,70
43.8649485,7.1061205,70
43.8650216,7.106051,70
43.8650698,7.1059596,70
43.8650968,7.1058696,70
43.865107,7.1057712,70
43.8651149,7.1056302,70
43.8651211,7.105519,70
43.865131,7.105254,70
43.8651472,7.1051314,70
43.8651716,7.1050224,70
43.8657505,7.1037101,70
43.8658394,7.1036002,70
43.8659181,7.1035222,70
43.866015,7.1034855,70
43.8661188,7.1034893,70
43.8664136,7.1035531,70
43.8665235,7.1035507,70
43.8666288,7.1034883,70
43.8667749,7.1033666,70
43.8669139,7.10322,70
43.8669746,7.1031278,70
43.8670363,7.1030177,70
43.8670686,7.1028915,70
43.8670755,7.1027554,70
43.8670457,7.102641,70
43.8669896,7.102564,70
43.8669082,7.1024891,70
43.8665706,7.1023025,70
43.8664365,7.1022159,70
43.8663524,7.1021502,70
43.8662759,7.1020635,70
43.8661284,7.1018291,70
43.8660348,7.1017288,70
43.8657371,7.1015092,70
43.8656437,7.1014063,70
43.8655933,7.1012521,70
43.8654908,7.1007069,70
43.8654517,7.1005087,70
43.8654659,7.100384,70
43.8655152,7.1002588,70
43.86557,7.1001973,70
43.8657479,7.1000731,70
43.8659028,7.099995,70
43.866027,7.0999638,70
43.8661513,7.0999709,70
43.8662579,7.0999961,70
43.8665995,7.1000564,70
43.8666995,7.1000795,70
43.8667777,7.1001152,70
43.86704,7.1003155,70
43.8671618,7.1003576,70
43.8674277,7.1004111,70
43.8675003,7.1004401,70
43.8677009,7.1005536,70
43.8677892,7.1005824,70
43.8678578,7.1005809,70
43.8679366,7.1005574,70
43.8680799,7.1004928,70
43.8683556,7.1003474,70
43.8685314,7.1002354,70
43.8685826,7.1001668,70
43.8686169,7.1000884,70
43.8686459,7.0999964,70
43.8686509,7.0998937,70
43.8686251,7.0997945,70
43.8685865,7.0996998,70
43.8685372,7.0996163,70
43.86848,7.0995569,70
43.868407,7.0995364,70
43.8683292,7.0995406,70
43.8682616,7.099555,70
43.8680312,7.0996033,70
43.8679535,7.0995753,70
43.8678835,7.0995192,70
43.8677834,7.0994143,70
43.8676831,7.099303,70
43.8676171,7.0991944,70
43.8675691,7.0990996,70
43.8674853,7.0987573,70
43.8674537,7.0986566,70
43.8673459,7.0984232,70
43.8672942,7.098277,70
43.8672821,7.0981939,70
43.8672784,7.098084,70
43.8673038,7.0979673,70
43.8673364,7.0978767,70
43.8675031,7.0975488,70
43.8675557,7.0974208,70
43.8675847,7.0973055,70
43.8676237,7.0970912,70
43.8676615,7.0969386,70
43.8678458,7.0963987,70
43.8678732,7.0962191,70
43.8678482,7.0960603,70
43.8678133,7.0958915,70
43.8678094,7.0957555,70
43.8678556,7.0954995,70
43.8678674,7.0953415,70
43.8678252,7.0951977,70
43.8677511,7.095095,70
43.8676906,7.0950343,70
43.8676167,7.0950195,70
43.8675357,7.0950421,70
43.8674546,7.0951067,70
43.8673898,7.0951963,70
43.8673131,7.0953341,70
43.8672187,7.0955546,70
43.8671531,7.095658,70
43.8670768,7.0957241,70
43.8668385,7.0957834,70
43.8667517,7.0958148,70
43.8666602,7.0958694,70
43.866476,7.0960704,70
43.8663833,7.0961528,70
43.8662536,7.0962154,70
43.8658498,7.0963462,70
43.8650562,7.0966155,70
43.8649382,7.0966432,70
43.8648513,7.0966413,70
43.8647706,7.0966141,70
43.8646853,7.0965667,70
43.8639621,7.0957838,70
43.863882,7.0956807,70
43.8638327,7.0955605,70
43.8638104,7.0954031,70
43.8638086,7.0952628,70
43.8638269,7.0949806,70
43.8638622,7.0947684,70
43.8640003,7.0943494,70
43.8640599,7.0940968,70
43.8641245,7.0937477,70
43.864285,7.0929585,70
43.8643057,7.0928242,70
43.8643052,7.092698,70
43.8642848,7.0925927,70
43.8642547,7.092521,70
43.8642098,7.0924513,70
43.8640704,7.0923494,70
43.8640434,7.0923319,70
43.8639129,7.0922405,70
43.8636666,7.092066,70
43.863332,7.0918593,70
43.8632701,7.0918031,70
43.8632307,7.0917439,70
43.8631969,7.0916681,70
43.863137,7.0913979,70
43.8631041,7.0913094,70
43.863053,7.0912282,70
43.8630146,7.0911826,70
43.8629658,7.0911464,70
43.8628997,7.0911399,70
43.8628253,7.0911566,70
43.8627531,7.0911873,70
43.8626639,7.0912316,70
43.8621566,7.0914726,70
43.8620108,7.0915231,70
43.8618804,7.0915447,70
43.8616367,7.0915445,70
43.8614182,7.0915085,70
43.8612893,7.0914711,70
43.8611571,7.0913999,70
43.8610771,7.0913359,70
43.8610174,7.0912731,70
43.8607425,7.0909124,70
43.8606881,7.0908098,70
43.8606518,7.090703,70
43.8606374,7.0905831,70
43.8606419,7.0904809,70
43.8606741,7.0901164,70
43.8606759,7.0899647,70
43.8606727,7.0892943,70
43.8606651,7.0891514,70
43.8606286,7.0889184,70
43.8605537,7.0885341,70
43.8605495,7.0885181,70
43.8603637,7.0877199,70
43.8603499,7.0876284,70
43.8603476,7.0875319,70
43.8603652,7.087451,70
43.8603943,7.0873879,70
43.8605679,7.0871913,70
43.860651,7.0870913,70
43.8608768,7.0867653,70
43.8609333,7.0867147,70
43.860989,7.0866849,70
43.8610517,7.0866738,70
43.8611098,7.0866814,70
43.8614238,7.0868143,70
43.8615218,7.0868189,70
43.8616,7.0868005,70
43.8618986,7.0866577,70
43.8620667,7.0865743,70
43.8621483,7.0865008,70
43.862207,7.0864245,70
43.862258,7.0863264,70
43.8625089,7.085701,70
43.8625291,7.0855927,70
43.8625292,7.0855165,70
43.8625113,7.0854251,70
43.8624805,7.0853469,70
43.8624566,7.0853038,70
43.8584065,7.1506519,50
43.8584061,7.1505158,50
43.8583863,7.1503891,50
43.8583403,7.1502795,50
43.8582774,7.1502087,50
43.85817,7.1501263,50
43.858075,7.1500397,50
43.8579864,7.1499404,50
43.8578962,7.1498112,50
43.857575,7.1492605,50
43.8575073,7.1491256,50
43.8574754,7.1489888,50
43.8574743,7.148851,50
43.8575067,7.1487334,50
43.8575671,7.1486327,50
43.8581975,7.1477463,50
43.8584362,7.1474213,50
43.8585681,7.1472279,50
43.8586001,7.1471182,50
43.8586011,7.1470042,50
43.8585617,7.1468791,50
43.8583867,7.1465689,50
43.8583395,7.146463,50
43.8583078,7.1463252,50
43.8583501,7.1459055,50
43.8584734,7.1449962,50
43.8584589,7.1448363,50
43.858407,7.1447168,50
43.8583389,7.1446196,50
43.8582601,7.1445505,50
43.8578578,7.1443306,50
43.8577314,7.1442986,50
43.8575614,7.1443116,50
43.8572781,7.1443601,50
43.8571069,7.144371,50
43.8569584,7.1443212,50
43.8565469,7.1441564,50
43.8563962,7.1441128,50
43.8562835,7.1441092,50
43.8561824,7.1441312,50
43.8560407,7.1441737,50
43.8559459,7.144171,50
43.8558371,7.1441267,50
43.8556078,7.1439471,50
43.8554556,7.1438639,50
43.8553068,7.1437826,50
43.8552139,7.143707,50
43.8551303,7.1436105,50
43.8550388,7.143475,50
43.8549682,7.1433261,50
43.8549068,7.1431618,50
43.8548586,7.1430045,50
43.8547352,7.1426359,50
43.8546673,7.1424618,50
43.8546191,7.1423766,50
43.8545512,7.1422985,50
43.8544731,7.1422197,50
43.8543515,7.1421388,50
43.8542207,7.1421272,50
43.8540802,7.1421504,50
43.8538947,7.1422101,50
43.85377,7.1422264,50
43.8536409,7.1422121,50
43.8535563,7.1421835,50
43.8534345,7.1421104,50
43.8533295,7.142008,50
43.8532517,7.1418898,50
43.8531861,7.1417474,50
43.8531434,7.1415827,50
43.8531259,7.1414031,50
43.8531376,7.1412139,50
43.8531762,7.141038,50
43.8532311,7.1408994,50
43.8534111,7.1406122,50
43.8534768,7.1405275,50
43.8318611,7.183096,70
43.8319219,7.1833852,70
43.8319578,7.183523,70
43.8320017,7.1836535,70
43.8320442,7.1837324,70
43.8320894,7.1837919,70
43.8321533,7.1838422,70
43.8322355,7.1838818,70
43.8323175,7.1839074,70
43.8329857,7.1840552,70
43.8331086,7.1841024,70
43.8332052,7.184151,70
43.833831,7.1845203,70
43.8339309,7.1845892,70
43.8340342,7.1846939,70
43.8342565,7.1850297,70
43.8343575,7.1851431,70
43.8344774,7.1852356,70
43.8345632,7.185252,70
43.8346419,7.1852517,70
43.8347259,7.1852413,70
43.8348634,7.1852437,70
43.8350788,7.1852842,70
43.8352581,7.1853375,70
43.8355627,7.1854366,70
43.835672,7.185494,70
43.835767,7.185587,70
43.8358315,7.1857002,70
43.8359002,7.1858666,70
43.8360223,7.1861892,70
43.8360688,7.186273,70
43.8361289,7.1863301,70
43.8362047,7.1863729,70
43.8362878,7.1863861,70
43.8363658,7.1863762,70
43.8364408,7.1863434,70
43.8368984,7.1860535,70
43.8369834,7.1860255,70
43.8370662,7.1860128,70
43.837249,7.1859985,70
43.8376653,7.185979,70
43.8378005,7.1859518,70
43.8378923,7.1859182,70
43.8379992,7.18584,70
43.8384048,7.1855295,70
43.8385036,7.1854824,70
43.8385926,7.1854699,70
43.8386914,7.1854953,70
43.838787,7.1855628,70
43.8388509,7.1856733,70
43.8389312,7.1858579,70
43.8390069,7.1859774,70
43.8390898,7.186055,70
43.83919,7.1860987,70
43.8393181,7.1861167,70
43.8394371,7.1861207,70
43.8395435,7.1861025,70
43.8396547,7.1860617,70
43.8398801,7.1859681,70
43.8399894,7.1859451,70
43.8401407,7.185949,70
43.8402312,7.1859282,70
43.8404099,7.1858381,70
43.8405785,7.1857623,70
43.8406823,7.1857314,70
43.8407932,7.1857305,70
43.8409226,7.1857576,70
43.8410451,7.1858159,70
43.8411435,7.1858662,70
43.8411602,7.1858743,70
43.841176,7.185882,70
43.8412172,7.1859021,70
43.841269,7.1859274,70
43.8415504,7.186071,70
43.8416147,7.1861121,70
43.8418378,7.1862258,70
43.841925,7.1862267,70
43.8420041,7.1862167,70
43.8420977,7.1861485,70
43.8421629,7.1860815,70
43.8425273,7.185608,70
43.8426634,7.1854406,70
43.8427118,7.1853926,70
43.842781,7.1853624,70
43.8428519,7.1853451,70
43.8429092,7.1853463,70
43.8429609,7.1853636,70
43.8430127,7.1853966,70
43.8430519,7.1854465,70
43.8430896,7.18554,70
43.8431208,7.1856711,70
43.8431947,7.1860729,70
43.8432157,7.1861805,70
43.843254,7.1863259,70
43.843294,7.1864438,70
43.843343,7.1865365,70
43.8433993,7.1866187,70
43.8434687,7.186682,70
43.8435463,7.1867239,70
43.8436903,7.1867804,70
43.8439775,7.1868833,70
43.8441835,7.1869496,70
43.844245,7.1869659,70
43.8443094,7.186964,70
43.8443629,7.1869502,70
43.8444061,7.1869188,70
43.6970711,7.1912652,50
43.6974305,7.191138,50
43.6978411,7.1909748,50
43.6989498,7.190575,50
43.6992502,7.1904667,50
43.6993207,7.1904394,50
43.6995563,7.1903482,50
43.6996426,7.1903346,50
43.6997293,7.1903366,50
43.7000997,7.1903692,50
43.7003584,7.1903497,50
